Wall time,Step,Value
1748803797.7590015,179,736.2760009765625
1748803802.4167063,180,773.1699829101562
1748803807.294503,181,746.344970703125
1748803811.7154577,182,724.7249755859375
1748803816.0829134,183,736.8350219726562
1748803821.0279279,184,704.0349731445312
1748803825.4387329,185,664.0059814453125
1748803830.421485,186,713.1829833984375
1748803834.7457852,187,771.2239990234375
1748803839.794165,188,757.010009765625
1748803844.0186164,189,725.2249755859375
1748803849.1926556,190,757.7999877929688
1748803853.6949897,191,749.4310302734375
1748803858.3895583,192,772.1699829101562
1748803862.956065,193,739.7520141601562
1748803867.4019074,194,697.6890258789062
1748803872.1081629,195,713.885009765625
1748803876.8535652,196,691.6209716796875
1748803881.4584625,197,778.2059936523438
1748803885.9016182,198,699.5250244140625
1748803890.5709074,199,739.5540161132812
1748803895.076756,200,701.073974609375
