num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_episodes,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/vf_explained_var,learners/ai/weights_seq_no,learners/ai/mean_kl_loss,learners/ai/default_optimizer_learning_rate,learners/ai/num_non_trainable_parameters,learners/ai/entropy,learners/ai/num_module_steps_trained_lifetime,learners/ai/vf_loss_unclipped,learners/ai/gradients_default_optimizer_global_norm,learners/ai/policy_loss,learners/ai/vf_loss,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/num_module_steps_trained,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/human/num_trainable_parameters,learners/human/vf_explained_var,learners/human/curr_kl_coeff,learners/human/weights_seq_no,learners/human/mean_kl_loss,learners/human/default_optimizer_learning_rate,learners/human/num_non_trainable_parameters,learners/human/entropy,learners/human/vf_loss_unclipped,learners/human/num_module_steps_trained_lifetime,learners/human/gradients_default_optimizer_global_norm,learners/human/policy_loss,learners/human/vf_loss,learners/human/curr_entropy_coeff,learners/human/total_loss,learners/human/num_module_steps_trained,learners/human/module_train_batch_size_mean,learners/human/diff_num_grad_updates_vs_sampler_policy 
1,416000,False,104,cf532_00000,2025-06-01_23-06-06,1748808366,8.339617490768433,859.0499527454376,57788,Cerebro,127.0.0.1,859.0499527454376,104,8.340512760901502,1.584426535841434e-05,8.34024175355113,1.4113981578695474,6.918856342744942,0.007179079381482299,0.049704587001469916,1888.6,4000,416000,41.4,1692.1599999999994,6258,19,-287.99999999999994,80,97,4,0,0,25.07,70.20000000000002,0.0,0.0,416000,416000,4000,4000,4000,4000,846.0799999999997,846.0799999999997,846.0799999999997,846.0799999999997,416000,416000,41.4,41.4,145926.0,9.860761462199441e-33,-0.009361863136291504,104.0,0.000673426897265017,0.0005,0.0,1.589269995689392,422574,243282.65625,0.37075474858283997,-0.05805082246661186,9.841331481933594,0.2,0.6082282662391663,4100,4053.4482135169997,0.0,4000,416000,0.3757152073141159,8200,291852.0,0.0,845148,145926.0,0.005702316761016846,9.860761462199441e-33,104.0,0.0011423424584791064,0.0005,0.0,1.2523213624954224,256843.03125,422574,0.5261435508728027,-0.10457778722047806,9.847837448120117,0.2,0.6297416090965271,4100,4053.4482135169997,0.0
1,420000,False,105,cf532_00000,2025-06-01_23-06-14,1748808374,8.367455244064331,867.417407989502,57788,Cerebro,127.0.0.1,867.417407989502,105,8.340675739292799,1.582282258386257e-05,8.340404470015418,1.4095663202909072,6.9208530903173555,0.007169229587834757,0.052500850998330864,1889.8,4000,420000,45.77,1641.7379999999998,6346,17,-227.99999999999972,80,88,4,0,0,22.990909090909092,70.26363636363637,0.0,0.0,420000,420000,4000,4000,4000,4000,820.8689999999999,820.8689999999999,820.8689999999999,820.8689999999999,420000,420000,45.77,45.77,145926.0,4.930380731099721e-33,-0.011233806610107422,105.0,0.0008500509429723024,0.0005,0.0,1.5875285863876343,426666,252139.609375,0.28939327597618103,-0.269162118434906,9.554121971130371,0.2,0.3687443435192108,4092,4053.538169632808,0.0,4000,420000,0.3752750732177719,8184,291852.0,0.0,853332,145926.0,0.009683847427368164,4.930380731099721e-33,105.0,0.0017817271873354912,0.0005,0.0,1.3807480335235596,165723.359375,426666,0.5690682530403137,0.211752787232399,9.437042236328125,0.2,0.8793073296546936,4092,4053.538169632808,0.0
1,424000,False,106,cf532_00000,2025-06-01_23-06-23,1748808383,8.229484558105469,875.6468925476074,57788,Cerebro,127.0.0.1,875.6468925476074,106,8.33943782189981,1.5919594553489925e-05,8.339164975315134,1.408216132088118,6.920952272414635,0.00716480229191789,0.04787612400134094,1889.8,4000,424000,41.57,1669.0579999999993,6442,17,-167.9999999999998,80,96,4,0,0,20.160000000000004,69.86999999999999,0.0,0.0,424000,424000,4000,4000,4000,4000,834.5289999999997,834.5289999999997,834.5289999999997,834.5289999999997,424000,424000,41.57,41.57,145926.0,2.4651903655498604e-33,-0.020510196685791016,106.0,0.0006980017642490566,0.0005,0.0,1.5848755836486816,430765,222428.40625,0.32649439573287964,-0.02170226350426674,9.155537605285645,0.2,0.5768763422966003,4099,4053.6308818049492,0.0,4000,424000,0.3748328227226214,8198,291852.0,0.0,861530,145926.0,-0.009043693542480469,2.4651903655498604e-33,106.0,0.0012692465679720044,0.0005,0.0,1.3453381061553955,222143.546875,430765,0.5261908173561096,-0.043080031871795654,10.0,0.2,0.6878522634506226,4099,4053.6308818049492,0.0
1,428000,False,107,cf532_00000,2025-06-01_23-06-31,1748808391,7.929930686950684,883.5768232345581,57788,Cerebro,127.0.0.1,883.5768232345581,107,8.335236870680658,1.589239903099154e-05,8.334963570562046,1.4063464167674309,6.918602251690641,0.007166435268784931,0.0409503240021877,1891.0,4000,428000,36.26,1823.8440000000003,6549,15,212.00000000000014,80,107,4,0,0,20.4,69.80999999999999,0.0,0.0,428000,428000,4000,4000,4000,4000,911.9220000000001,911.9220000000001,911.9220000000001,911.9220000000001,428000,428000,36.26,36.26,145926.0,1.2325951827749302e-33,-0.012935280799865723,107.0,0.0007742259185761213,0.0005,0.0,1.5883636474609375,434876,277964.96875,0.3773569166660309,-0.0687803104519844,9.733101844787598,0.2,0.5868571400642395,4111,4053.7274859166837,0.0,4000,428000,0.37438611135005656,8222,291852.0,0.0,869752,145926.0,-0.0025568008422851562,1.2325951827749302e-33,107.0,0.0010067791445180774,0.0005,0.0,1.2151730060577393,305008.65625,434876,0.3945099711418152,-0.2232600301504135,10.0,0.2,0.5337053537368774,4111,4053.7274859166837,0.0
1,432000,False,108,cf532_00000,2025-06-01_23-06-39,1748808399,8.337396383285522,891.9142196178436,57788,Cerebro,127.0.0.1,891.9142196178436,108,8.33514963797397,1.5881475003473427e-05,8.334875883856142,1.408166077599575,6.916682813174051,0.007170270915899641,0.0501467879943084,2049.3999999999996,4000,432000,38.54,1744.6759999999992,6652,18,-88.00000000000004,80,103,4,0,0,22.31,69.79999999999998,0.0,0.0,432000,432000,4000,4000,4000,4000,872.3379999999996,872.3379999999996,872.3379999999996,872.3379999999996,432000,432000,38.54,38.54,145926.0,6.162975913874651e-34,-0.01065516471862793,108.0,0.0007250757189467549,0.0005,0.0,1.583662748336792,438983,274898.78125,0.3820120096206665,-0.2179248183965683,10.0,0.2,0.46534264087677,4107,4053.8274948580033,0.0,4000,432000,0.3739360733026702,8214,291852.0,0.0,877966,145926.0,-0.000634312629699707,6.162975913874651e-34,108.0,0.0012257565977051854,0.0005,0.0,1.294057011604309,259927.625,438983,0.3581233322620392,-0.12861067056655884,10.0,0.2,0.6125779151916504,4107,4053.8274948580033,0.0
1,436000,False,109,cf532_00000,2025-06-01_23-06-47,1748808407,8.497690677642822,900.4119102954865,57788,Cerebro,127.0.0.1,900.4119102954865,109,8.336646291593974,1.5843660592715783e-05,8.336372228017407,1.4097975698236853,6.916517617042166,0.007187246206769821,0.054143791000242344,2045.7999999999997,4000,436000,43.41,1671.754,6745,17,-648.0000000000015,80,93,4,0,0,23.88181818181818,69.98181818181818,0.0,0.0,436000,436000,4000,4000,4000,4000,835.877,835.877,835.877,835.877,436000,436000,43.41,43.41,145926.0,3.0814879569373254e-34,-0.016608834266662598,109.0,0.0008693882264196873,0.0005,0.0,1.5912362337112427,443080,238263.375,0.5311310887336731,-0.06351897865533829,9.844476699829102,0.2,0.6026814579963684,4097,4053.9298308719044,0.0,4000,436000,0.37348382218509774,8194,291852.0,0.0,886160,145926.0,0.005026280879974365,3.0814879569373254e-34,109.0,0.0010785614140331745,0.0005,0.0,1.3466668128967285,218992.96875,443080,0.48851144313812256,-0.03480333462357521,9.686137199401855,0.2,0.6644770503044128,4097,4053.9298308719044,0.0
1,440000,False,110,cf532_00000,2025-06-01_23-06-56,1748808416,8.104844093322754,908.5167543888092,57788,Cerebro,127.0.0.1,908.5167543888092,110,8.334211020677731,1.581322379729056e-05,8.333936912737261,1.4085816441253467,6.915298182871755,0.007180673744835116,0.050624225998763,2046.3999999999992,4000,440000,42.15,1592.3100000000004,6841,17,-748.0000000000007,80,96,4,0,0,21.270000000000003,70.27000000000001,0.0,0.0,440000,440000,4000,4000,4000,4000,796.1550000000002,796.1550000000002,796.1550000000002,796.1550000000002,440000,440000,42.15,42.15,145926.0,1.5407439784686627e-34,-0.0312732458114624,110.0,0.0008184393518604338,0.0005,0.0,1.5874501466751099,447179,223833.1875,0.5699551701545715,-0.01939312554895878,9.388593673706055,0.2,0.6019762754440308,4099,4054.034637416042,0.0,4000,440000,0.37302994297254455,8198,291852.0,0.0,894358,145926.0,0.004249215126037598,1.5407439784686627e-34,110.0,0.0014949145261198282,0.0005,0.0,1.2761211395263672,238331.515625,447179,0.5104951858520508,-0.17774982750415802,9.690962791442871,0.2,0.53612220287323,4099,4054.034637416042,0.0
1,444000,False,111,cf532_00000,2025-06-01_23-07-04,1748808424,8.423542737960815,916.94029712677,57788,Cerebro,127.0.0.1,916.94029712677,111,8.33498992047119,1.581409160586888e-05,8.334715183610074,1.407574174683921,6.9169220780429175,0.007334146007392449,0.04982446599926334,2046.3999999999992,4000,444000,42.57,1636.6579999999997,6937,15,-308.0000000000002,80,96,4,0,0,21.545454545454547,70.21818181818183,0.0,0.0,444000,444000,4000,4000,4000,4000,818.3289999999998,818.3289999999998,818.3289999999998,818.3289999999998,444000,444000,42.57,42.57,145926.0,7.703719892343314e-35,-0.011548399925231934,111.0,0.0005772998556494713,0.0005,0.0,1.5882172584533691,451279,201134.953125,0.3292445242404938,0.10776033252477646,9.253703117370605,0.2,0.7154872417449951,4100,4054.14195484621,0.0,4000,444000,0.3725906050620186,8200,291852.0,0.0,902558,145926.0,0.001783132553100586,7.703719892343314e-35,111.0,0.001217017532326281,0.0005,0.0,1.3026659488677979,198407.78125,451279,0.4132029414176941,0.022388353943824768,9.25968074798584,0.2,0.6878232359886169,4100,4054.14195484621,0.0
1,448000,False,112,cf532_00000,2025-06-01_23-07-13,1748808433,8.348974704742432,925.2892718315125,57788,Cerebro,127.0.0.1,925.2892718315125,112,8.332029092266286,1.580895069067446e-05,8.331753615774005,1.4057014319375194,6.915817527262364,0.007336507546920596,0.04482790099689737,2068.1999999999994,4000,448000,40.02,1714.7879999999993,7036,18,-148.0000000000009,80,99,4,0,0,22.36,70.21000000000001,0.0,0.0,448000,448000,4000,4000,4000,4000,857.3939999999997,857.3939999999997,857.3939999999997,857.3939999999997,448000,448000,40.02,40.02,145926.0,3.851859946171657e-35,-0.021498918533325195,112.0,0.0007160425884649158,0.0005,0.0,1.590378999710083,455381,228673.078125,0.4427244961261749,-0.03732389956712723,9.538119316101074,0.2,0.5984121561050415,4102,4054.2519224640328,0.0,4000,448000,0.3721487182554026,8204,291852.0,0.0,910762,145926.0,0.0037260055541992188,3.851859946171657e-35,112.0,0.0012053807731717825,0.0005,0.0,1.2915568351745605,254018.84375,455381,0.47613272070884705,-0.14833079278469086,9.889128684997559,0.2,0.5822706818580627,4102,4054.2519224640328,0.0
1,452000,False,113,cf532_00000,2025-06-01_23-07-21,1748808441,8.799035549163818,934.0883073806763,57788,Cerebro,127.0.0.1,934.0883073806763,113,8.336562922343314,1.5780861009498634e-05,8.336287147615993,1.4063388226183353,6.916694013989411,0.010346548471383828,0.04630255800439045,1889.8,4000,452000,39.24,1673.8559999999998,7135,17,-147.99999999999966,80,99,4,0,0,21.454545454545453,70.2,0.0,0.0,452000,452000,4000,4000,4000,4000,836.9279999999999,836.9279999999999,836.9279999999999,836.9279999999999,452000,452000,39.24,39.24,145926.0,1.9259299730858284e-35,-0.00457763671875,113.0,0.0005182365421205759,0.0005,0.0,1.591623306274414,459484,253694.765625,0.34906452894210815,-0.17041541635990143,9.88542652130127,0.2,0.4998025596141815,4103,4054.3645765340143,0.0,4000,452000,0.37170423226441557,8206,291852.0,0.0,918968,145926.0,0.0027433037757873535,1.9259299730858284e-35,113.0,0.0008992315270006657,0.0005,0.0,1.3442938327789307,232052.859375,459484,0.6424869894981384,-0.01100881490856409,9.452556610107422,0.2,0.6653881072998047,4103,4054.3645765340143,0.0
1,456000,False,114,cf532_00000,2025-06-01_23-07-30,1748808450,8.173082113265991,942.2613894939423,57788,Cerebro,127.0.0.1,942.2613894939423,114,8.334822178119355,1.577505239265342e-05,8.334545261139878,1.4052543613922284,6.916069656849316,0.010306430987073484,0.04892882799322251,2038.0,4000,456000,40.72,1691.1680000000006,7234,19,-668.0000000000014,80,99,4,0,0,20.52,70.18,0.0,0.0,456000,456000,4000,4000,4000,4000,845.5840000000003,845.5840000000003,845.5840000000003,845.5840000000003,456000,456000,40.72,40.72,145926.0,9.629649865429142e-36,-0.013048887252807617,114.0,0.0008046978036873043,0.0005,0.0,1.5857411623001099,463587,242512.703125,0.5408649444580078,-0.027702786028385162,9.885730743408203,0.2,0.6437219977378845,4103,4054.4798523303502,0.0,4000,456000,0.37127360209142546,8206,291852.0,0.0,927174,145926.0,0.005041003227233887,9.629649865429142e-36,114.0,0.0010340202134102583,0.0005,0.0,1.2663943767547607,240776.328125,463587,0.4695013761520386,-0.024193519726395607,9.839910507202148,0.2,0.7065187096595764,4103,4054.4798523303502,0.0
1,460000,False,115,cf532_00000,2025-06-01_23-07-38,1748808458,8.314625024795532,950.5760145187378,57788,Cerebro,127.0.0.1,950.5760145187378,115,8.334508830338166,1.5734302177546002e-05,8.334231560528577,1.4047887277786097,6.916233727280749,0.010281574677252676,0.04675278200069442,2000.4,4000,460000,36.96,1783.024,7340,17,-308.0000000000009,80,106,4,0,0,24.72,69.63,0.0,0.0,460000,460000,4000,4000,4000,4000,891.512,891.512,891.512,891.512,460000,460000,36.96,36.96,145926.0,4.814824932714571e-36,-0.008715152740478516,115.0,0.0007247941102832556,0.0005,0.0,1.5846868753433228,467697,272057.8125,0.40703609585762024,-0.08313014358282089,9.830753326416016,0.2,0.5830078721046448,4110,4054.598386153106,0.0,4000,460000,0.3708410318486703,8220,291852.0,0.0,935394,145926.0,0.002714216709136963,4.814824932714571e-36,115.0,0.0008275255095213652,0.0005,0.0,1.22091805934906,259347.484375,467697,0.6925859451293945,0.04846521094441414,9.828354835510254,0.2,0.7871170043945312,4110,4054.598386153106,0.0
1,464000,False,116,cf532_00000,2025-06-01_23-07-46,1748808466,8.408953428268433,958.9849679470062,57788,Cerebro,127.0.0.1,958.9849679470062,116,8.335152951034921,1.5727959141405822e-05,8.334875054923158,1.4032149345008866,6.918479749007702,0.010246985930781853,0.04712284799839836,1889.1999999999998,4000,464000,40.57,1761.2580000000005,7439,18,-88.00000000000003,80,99,4,0,0,23.027272727272727,68.97272727272728,0.0,0.0,464000,464000,4000,4000,4000,4000,880.6290000000002,880.6290000000002,880.6290000000002,880.6290000000002,464000,464000,40.57,40.57,145926.0,2.4074124663572855e-36,-0.005956530570983887,116.0,0.0007052185828797519,0.0005,0.0,1.5910307168960571,471800,249870.0625,0.45170947909355164,-0.04076661914587021,9.856204986572266,0.2,0.6266477704048157,4103,4054.719401314173,0.0,4000,464000,0.37042449338055655,8206,291852.0,0.0,943600,145926.0,0.0002861618995666504,2.4074124663572855e-36,116.0,0.001346415956504643,0.0005,0.0,1.351556420326233,231029.875,471800,0.7395807504653931,0.07446718215942383,9.397441864013672,0.2,0.7439000010490417,4103,4054.719401314173,0.0
1,468000,False,117,cf532_00000,2025-06-01_23-07-55,1748808475,8.198184967041016,967.1831529140472,57788,Cerebro,127.0.0.1,967.1831529140472,117,8.333680004524497,1.572067952801255e-05,8.333401685373916,1.4020163701557762,6.918221506517987,0.010213745071256388,0.04783588800230063,1890.4,4000,468000,40.12,1762.1279999999997,7538,16,-208.00000000000003,80,99,4,0,0,24.96,69.03,0.0,0.0,468000,468000,4000,4000,4000,4000,881.0639999999999,881.0639999999999,881.0639999999999,881.0639999999999,468000,468000,40.12,40.12,145926.0,1.2037062331786428e-36,-0.02075827121734619,117.0,0.0006536870496347547,0.0005,0.0,1.5890650749206543,475903,272573.9375,0.5805586576461792,-0.2033744901418686,9.837190628051758,0.2,0.46253156661987305,4103,4054.8428363334033,0.0,4000,468000,0.37000420946862217,8206,291852.0,0.0,951806,145926.0,-7.903575897216797e-05,1.2037062331786428e-36,117.0,0.0015136722940951586,0.0005,0.0,1.323576807975769,220105.125,475903,0.6659305095672607,0.12662672996520996,9.859769821166992,0.2,0.8478882908821106,4103,4054.8428363334033,0.0
1,472000,False,118,cf532_00000,2025-06-01_23-08-03,1748808483,8.134491205215454,975.3176441192627,57788,Cerebro,127.0.0.1,975.3176441192627,118,8.331579227479345,1.569147254323436e-05,8.331300725519805,1.4003895494540763,6.917764519453356,0.010183275620271477,0.046168552999151874,2068.7999999999997,4000,472000,40.37,1717.9779999999998,7638,20,-1307.9999999999989,80,100,4,0,0,21.660000000000004,69.04,0.0,0.0,472000,472000,4000,4000,4000,4000,858.9889999999999,858.9889999999999,858.9889999999999,858.9889999999999,472000,472000,40.37,40.37,145926.0,6.018531165893214e-37,-0.0014897584915161133,118.0,0.0007688584155403078,0.0005,0.0,1.586288571357727,480007,253567.0625,0.534652590751648,0.11528739333152771,9.5267915725708,0.2,0.750708818435669,4104,4054.968730712118,0.0,4000,472000,0.3695798563555844,8208,291852.0,0.0,960014,145926.0,0.003096938133239746,6.018531165893214e-37,118.0,0.0013757302658632398,0.0005,0.0,1.286154866218567,244230.515625,480007,0.4333794116973877,0.04770302772521973,9.338748931884766,0.2,0.724346935749054,4104,4054.968730712118,0.0
1,476000,False,119,cf532_00000,2025-06-01_23-08-11,1748808491,8.086443424224854,983.4040875434875,57788,Cerebro,127.0.0.1,983.4040875434875,119,8.329000655204561,1.5667558248453023e-05,8.32872167926483,1.4009729439595897,6.914597599258765,0.010173447864402064,0.05012950799777172,1889.1999999999998,4000,476000,41.59,1736.0459999999998,7732,18,-447.9999999999998,80,94,4,0,0,20.19,69.02000000000001,0.0,0.0,476000,476000,4000,4000,4000,4000,868.0229999999999,868.0229999999999,868.0229999999999,868.0229999999999,476000,476000,41.59,41.59,145926.0,3.009265582946607e-37,-0.0027070045471191406,119.0,0.0009005236788652837,0.0005,0.0,1.5922900438308716,484105,215778.265625,0.43488943576812744,0.12328138947486877,9.838833808898926,0.2,0.7887067794799805,4098,4055.096422919625,0.0,4000,476000,0.36915466672385894,8196,291852.0,0.0,968210,145926.0,0.006347537040710449,3.009265582946607e-37,119.0,0.0012249603169038892,0.0005,0.0,1.320109486579895,217522.21875,484105,0.6150506734848022,0.08643738180398941,9.833574295043945,0.2,0.8057728409767151,4098,4055.096422919625,0.0
1,480000,False,120,cf532_00000,2025-06-01_23-08-19,1748808499,8.309640169143677,991.7137277126312,57788,Cerebro,127.0.0.1,991.7137277126312,120,8.328693648652173,1.566188265160377e-05,8.328414273472006,1.3999261595200294,6.915360491266088,0.010144640385759116,0.057333006999106144,2020.9999999999995,4000,480000,47.48,1515.9120000000007,7817,17,-528.0000000000011,80,85,4,0,0,22.599999999999998,68.83636363636364,0.0,0.0,480000,480000,4000,4000,4000,4000,757.9560000000004,757.9560000000004,757.9560000000004,757.9560000000004,480000,480000,47.48,47.48,145926.0,1.5046327914733034e-37,0.0038292407989501953,120.0,0.0009309734450653195,0.0005,0.0,1.5933290719985962,488193,171291.3125,0.47460874915122986,0.04142189025878906,9.84127140045166,0.2,0.7068832516670227,4088,4055.224864409911,0.0,4000,480000,0.3687444706991306,8176,291852.0,0.0,976386,145926.0,0.007057905197143555,1.5046327914733034e-37,120.0,0.0013861218467354774,0.0005,0.0,1.3743155002593994,184835.6875,488193,0.5118297338485718,-0.10113436728715897,9.682710647583008,0.2,0.592273473739624,4088,4055.224864409911,0.0
1,484000,False,121,cf532_00000,2025-06-01_23-08-28,1748808508,8.218815803527832,999.9325435161591,57788,Cerebro,127.0.0.1,999.9325435161591,121,8.327484378165765,1.5765264058626184e-05,8.327203569737227,1.399737776925059,6.914374659353158,0.010104037982446855,0.058823446999303995,2071.7999999999997,4000,484000,47.86,1503.8840000000002,7900,16,-528.0000000000011,80,83,4,0,0,21.7,68.72,0.0,0.0,484000,484000,4000,4000,4000,4000,751.9420000000001,751.9420000000001,751.9420000000001,751.9420000000001,484000,484000,47.86,47.86,145926.0,7.523163957366517e-38,0.003642439842224121,121.0,0.0006960307946428657,0.0005,0.0,1.587204098701477,492280,203318.375,0.5037700533866882,-0.0477486215531826,9.68748664855957,0.2,0.603559136390686,4087,4055.353927428099,0.0,4000,484000,0.3683316187082236,8174,291852.0,0.0,984560,145926.0,0.007675528526306152,7.523163957366517e-38,121.0,0.0012095358688384295,0.0005,0.0,1.3207894563674927,159294.1875,492280,0.6413226127624512,0.18669115006923676,9.452352523803711,0.2,0.8677685260772705,4087,4055.353927428099,0.0
1,488000,False,122,cf532_00000,2025-06-01_23-08-37,1748808517,8.66852593421936,1008.6010694503784,57788,Cerebro,127.0.0.1,1008.6010694503784,122,8.33075528038401,1.573761124377084e-05,8.330474146039757,1.3982910351554592,6.919100048759912,0.010085858603177953,0.04818648599786684,1889.8,4000,488000,41.14,1675.116,7998,17,-428.000000000001,80,98,4,0,0,27.136363636363637,68.84545454545454,0.0,0.0,488000,488000,4000,4000,4000,4000,837.558,837.558,837.558,837.558,488000,488000,41.14,41.14,145926.0,3.7615819786832586e-38,-0.010178685188293457,122.0,0.0009534783312119544,0.0005,0.0,1.5936328172683716,496382,246932.484375,0.37284427881240845,-0.12751659750938416,9.847885131835938,0.2,0.5385453701019287,4102,4055.485086699482,0.0,4000,488000,0.36793208280006323,8204,291852.0,0.0,992764,145926.0,0.007234811782836914,3.7615819786832586e-38,122.0,0.002375009236857295,0.0005,0.0,1.3851183652877808,200266.5625,496382,0.5662240982055664,0.14981427788734436,9.69872760772705,0.2,0.8426632881164551,4102,4055.485086699482,0.0
1,492000,False,123,cf532_00000,2025-06-01_23-08-45,1748808525,8.304875373840332,1016.9059448242188,57788,Cerebro,127.0.0.1,1016.9059448242188,123,8.330387013579916,1.571623558482762e-05,8.330105337579186,1.3982837628037335,6.918764081272313,0.010050316016818923,0.05382274199859239,1889.1999999999998,4000,492000,41.38,1660.3719999999998,8095,18,-768.0000000000009,80,97,4,0,0,23.35,69.41999999999999,0.0,0.0,492000,492000,4000,4000,4000,4000,830.1859999999999,830.1859999999999,830.1859999999999,830.1859999999999,492000,492000,41.38,41.38,145926.0,1.8807909893416293e-38,-0.007791757583618164,123.0,0.0009429691708646715,0.0005,0.0,1.5909210443496704,500482,245877.203125,0.5875135660171509,0.04524984955787659,9.213364601135254,0.2,0.6484020948410034,4100,4055.6180873926946,0.0,4000,492000,0.3675283368181957,8200,291852.0,0.0,1000964,145926.0,0.0008652210235595703,1.8807909893416293e-38,123.0,0.0008547845063731074,0.0005,0.0,1.304705023765564,248991.34375,500482,0.4119976758956909,-0.15468169748783112,9.715958595275879,0.2,0.55597323179245,4100,4055.6180873926946,0.0
1,496000,False,124,cf532_00000,2025-06-01_23-08-53,1748808533,7.781974792480469,1024.6879196166992,57788,Cerebro,127.0.0.1,1024.6879196166992,124,8.324802412444344,1.5684073598714404e-05,8.324520450203275,1.3972996311756218,6.914191182459711,0.010018084856713013,0.05271115700015798,1888.0,4000,496000,43.47,1669.5180000000005,8187,20,-167.99999999999974,80,92,4,0,0,20.629999999999995,69.26000000000002,0.0,0.0,496000,496000,4000,4000,4000,4000,834.7590000000002,834.7590000000002,834.7590000000002,834.7590000000002,496000,496000,43.47,43.47,145926.0,9.403954246058914e-39,-0.016405582427978516,124.0,0.0008611924713477492,0.0005,0.0,1.5865663290023804,504578,235742.578125,0.3149830400943756,-0.10243315994739532,9.695971488952637,0.2,0.5498507618904114,4096,4055.752479563373,0.0,4000,496000,0.3671204736376864,8192,291852.0,0.0,1009156,145926.0,0.0036983489990234375,9.403954246058914e-39,124.0,0.0012943071778863668,0.0005,0.0,1.3263019323349,199114.90625,504578,0.696363091468811,0.08345367014408112,9.753105163574219,0.2,0.7935037016868591,4096,4055.752479563373,0.0
1,500000,False,125,cf532_00000,2025-06-01_23-09-01,1748808541,8.157750844955444,1032.8456704616547,57788,Cerebro,127.0.0.1,1032.8456704616547,125,8.323021449319612,1.566323273414514e-05,8.322739036701083,1.3979690448639532,6.911767454634878,0.009981690008392064,0.04815862399933394,1889.8,4000,500000,39.59,1699.2460000000003,8289,17,-388.0000000000011,80,102,4,0,0,20.910000000000004,69.21000000000001,0.0,0.0,500000,500000,4000,4000,4000,4000,849.6230000000002,849.6230000000002,849.6230000000002,849.6230000000002,500000,500000,39.59,39.59,145926.0,4.701977123029457e-39,-0.0009720325469970703,125.0,0.0004760095616802573,0.0005,0.0,1.5854909420013428,508684,256864.0625,0.4470946192741394,-0.1058657318353653,9.847344398498535,0.2,0.561770498752594,4106,4055.8892220818984,0.0,4000,500000,0.3667108918571077,8212,291852.0,0.0,1017368,145926.0,0.011710286140441895,4.701977123029457e-39,125.0,0.0015227969270199537,0.0005,0.0,1.3253121376037598,269696.0,508684,0.46118593215942383,-0.16467760503292084,9.704438209533691,0.2,0.5407037138938904,4106,4055.8892220818984,0.0
1,504000,False,126,cf532_00000,2025-06-01_23-09-09,1748808549,8.426735639572144,1041.2724061012268,57788,Cerebro,127.0.0.1,1041.2724061012268,126,8.323936344826222,1.5656600966901084e-05,8.323653115334096,1.3980835564151466,6.912573330088478,0.009959798108531474,0.05310282499762252,2049.4,4000,504000,41.32,1668.2079999999994,8386,17,-548.0000000000009,80,97,4,0,0,21.22,69.20000000000002,0.0,0.0,504000,504000,4000,4000,4000,4000,834.1039999999997,834.1039999999997,834.1039999999997,834.1039999999997,504000,504000,41.32,41.32,145926.0,2.3509892621639607e-39,-0.01050710678100586,126.0,0.0008463181438855827,0.0005,0.0,1.5881199836730957,512785,230143.921875,0.34399691224098206,-0.028945593163371086,9.554593086242676,0.2,0.6088898181915283,4101,4056.027754502097,0.0,4000,504000,0.36631647668478035,8202,291852.0,0.0,1025570,145926.0,0.0034853219985961914,2.3509892621639607e-39,126.0,0.0013024337822571397,0.0005,0.0,1.307887077331543,251154.171875,512785,0.5231210589408875,-0.1244807094335556,9.709770202636719,0.2,0.5849188566207886,4101,4056.027754502097,0.0
